     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4218500 2850500  3 14 15  11.0 1014 164  5.3 7  4.4  56    7  176 310 -359  1
4218500 2850500  3 14 16  10.9 1014 172  4.3 7  4.5  56    0  111 312 -359  1
4218500 2850500  3 14 17  10.5 1015 160  3.8 7  4.6  58    0   39 312 -356  1
4218500 2850500  3 14 18  10.3 1015 161  4.0 8  4.6  59    0   14 317 -350  1
4218500 2850500  3 14 19   9.4 1015 162  4.8 8  4.8  63    0    0 322 -344  1
4218500 2850500  3 14 20   9.0 1015 171  4.4 7  4.9  68    0    0 315 -339  1
4218500 2850500  3 14 21   8.6 1016 180  3.5 7  5.0  71    0    0 306 -336  1
4218500 2850500  3 14 22   7.8 1016 181  3.4 8  5.3  79    0    0 313 -334  1
4218500 2850500  3 14 23   7.6 1017 203  2.8 8  5.6  85    0    0 321 -332  1
4218500 2850500  3 14 24   7.4 1017 190  3.2 8  5.5  85    0    0 320 -331  1
4218500 2850500  3 15  1   6.7 1018 180  3.4 8  5.4  86    0    0 320 -330  1
4218500 2850500  3 15  2   6.3 1018 180  2.8 8  5.3  88    0    0 320 -330  1
4218500 2850500  3 15  3   5.7 1018 192  2.5 8  5.2  90    0    0 321 -330  1
4218500 2850500  3 15  4   5.4 1018 178  2.3 8  5.3  94    0    0 323 -330  1
4218500 2850500  3 15  5   5.4 1018 176  3.1 8  5.3  96    0    0 324 -331  1
4218500 2850500  3 15  6   5.3 1019 191  2.6 8  5.3  96    0    0 324 -331  1
4218500 2850500  3 15  7   5.2 1019 183  2.5 8  5.3  97    0    6 324 -333  1
4218500 2850500  3 15  8   5.2 1019 191  2.4 8  5.3  98    7   46 324 -335  1
4218500 2850500  3 15  9   6.2 1020 206  2.1 6  5.5  97   83  115 315 -341  1
4218500 2850500  3 15 10   7.6 1020 220  2.6 6  5.7  93   27  174 309 -349  1
4218500 2850500  3 15 11   8.8 1021 196  1.6 6  5.9  88   63  228 312 -358  1
4218500 2850500  3 15 12  10.8 1021 205  2.3 4  6.0  80  452  108 304 -368  1
4218500 2850500  3 15 13  12.3 1021 203  3.5 2  5.9  71  455  120 288 -377  1
4218500 2850500  3 15 14  14.0 1022 236  4.6 2  5.3  56  236  228 279 -383  1
4218500 2850500  3 15 15  13.9 1021 243  4.9 2  4.5  46   76  221 276 -385  1
4218500 2850500  3 15 16  14.2 1021 244  5.1 4  4.1  42   31  163 281 -382  1
4218500 2850500  3 15 17  13.9 1021 207  4.8 4  4.1  42   20  105 288 -375  1
4218500 2850500  3 15 18  12.8 1021 225  5.0 3  4.2  44   18   40 276 -364  1
4218500 2850500  3 15 19  11.0 1021 219  4.4 2  4.3  50    0    1 255 -353  1
4218500 2850500  3 15 20  10.0 1021 208  3.9 2  4.5  58    0    0 243 -345  1
4218500 2850500  3 15 21   9.0 1021 202  4.3 1  4.5  62    0    0 234 -342  1
4218500 2850500  3 15 22   8.3 1021 207  4.4 1  4.6  67    0    0 227 -339  1
4218500 2850500  3 15 23   7.5 1021 199  4.1 1  4.6  70    0    0 225 -337  1
4218500 2850500  3 15 24   7.2 1021 197  3.9 2  4.6  72    0    0 231 -336  1
4218500 2850500  3 16  1   6.9 1021 195  3.9 3  4.6  74    0    0 243 -336  1
4218500 2850500  3 16  2   7.0 1021 193  4.4 4  4.7  76    0    0 256 -336  1
4218500 2850500  3 16  3   7.2 1021 192  4.0 4  4.8  77    0    0 263 -336  1
4218500 2850500  3 16  4   7.1 1020 193  4.9 6  4.8  78    0    0 277 -337  1
4218500 2850500  3 16  5   7.2 1020 202  4.7 6  4.9  78    0    0 293 -337  1
4218500 2850500  3 16  6   7.3 1020 200  4.7 6  5.0  79    0    0 296 -339  1
4218500 2850500  3 16  7   7.7 1020 203  4.9 6  5.0  78    0    3 300 -340  1
4218500 2850500  3 16  8   8.5 1020 205  5.3 6  5.1  77   30   61 304 -343  1
4218500 2850500  3 16  9  10.5 1021 216  6.0 5  5.2  71   88  127 303 -346  1
4218500 2850500  3 16 10  11.4 1021 222  5.9 6  5.2  65   36  192 309 -348  1
4218500 2850500  3 16 11  12.9 1022 248  7.5 6  5.3  60   76  251 319 -353  1
4218500 2850500  3 16 12  13.4 1022 252  6.7 8  5.4  58    0  163 334 -361  1
4218500 2850500  3 16 13  14.0 1022 253  6.9 7  5.6  57   19  247 342 -371  1
4218500 2850500  3 16 14  13.4 1022 246  5.4 7  5.7  59    2  180 337 -380  1
4218500 2850500  3 16 15  13.4 1022 259  7.1 7  5.7  60    0  111 334 -383  1
4218500 2850500  3 16 16  13.2 1022 252  6.8 7  5.6  60    0   79 331 -382  1
4218500 2850500  3 16 17  12.8 1023 247  4.9 7  5.6  60    0   64 328 -377  1
4218500 2850500  3 16 18  12.0 1023 257  4.3 7  5.6  64    0   35 324 -367  1
4218500 2850500  3 16 19  11.8 1022 204  3.2 8  5.7  67    0    2 325 -360  1
4218500 2850500  3 16 20  11.4 1023 214  3.5 7  5.7  68    0    0 322 -355  1
4218500 2850500  3 16 21  10.9 1023 212  3.6 6  5.6  69    0    0 309 -351  1
4218500 2850500  3 16 22  10.9 1023 217  4.0 6  5.5  68    0    0 304 -348  1
4218500 2850500  3 16 23   9.9 1023 219  3.9 5  5.4  69    0    0 298 -346  1
4218500 2850500  3 16 24   9.2 1023 229  4.5 1  5.3  72    0    0 270 -344  1
4218500 2850500  3 17  1   8.4 1023 224  4.2 2  5.4  77    0    0 252 -343  1
4218500 2850500  3 17  2   8.3 1023 223  4.4 3  5.5  81    0    0 263 -343  1
4218500 2850500  3 17  3   8.3 1023 221  4.6 3  5.5  81    0    0 270 -344  1
4218500 2850500  3 17  4   8.3 1022 213  4.8 4  5.5  81    0    0 279 -346  1
4218500 2850500  3 17  5   8.2 1022 203  5.1 5  5.4  80    0    0 291 -347  1
4218500 2850500  3 17  6   8.8 1022 216  5.0 6  5.4  79    0    0 304 -348  1
4218500 2850500  3 17  7   9.2 1022 224  4.9 8  5.5  78    0   10 323 -349  1
4218500 2850500  3 17  8   9.8 1022 217  4.4 8  5.7  77    0   27 336 -351  1
4218500 2850500  3 17  9  10.5 1022 223  4.8 8  5.9  76    0   50 340 -353  1
4218500 2850500  3 17 10  11.7 1023 238  5.5 8  6.2  76    0   91 344 -356  1
4218500 2850500  3 17 11  12.7 1023 247  6.4 8  6.6  75    0  136 349 -357  1
4218500 2850500  3 17 12  13.3 1024 251  6.3 8  6.8  74    0  167 353 -360  1
4218500 2850500  3 17 13  14.0 1024 262  5.9 8  7.0  73    0  146 358 -362  1
4218500 2850500  3 17 14  13.8 1024 267  5.9 8  7.2  74    0  132 360 -365  1
4218500 2850500  3 17 15  13.7 1024 259  6.0 8  7.3  75    0   64 361 -371  1
4218500 2850500  3 17 16  14.0 1024 249  5.0 8  7.4  76    0   56 362 -378  1
4218500 2850500  3 17 17  14.1 1024 252  3.9 8  7.5  76    0   34 363 -379  1
4218500 2850500  3 17 18  13.9 1024 261  3.9 8  7.5  76    0    8 361 -374  1
4218500 2850500  3 17 19  13.7 1024 267  2.8 8  7.5  77    0    1 357 -370  1
4218500 2850500  3 17 20  13.2 1024 232  2.7 7  7.5  78    0    0 348 -366  1
4218500 2850500  3 17 21  11.4 1024 240  3.4 5  7.3  83    0    0 328 -364  1
4218500 2850500  3 17 22  11.2 1024 234  3.4 2  7.2  88    0    0 303 -361  1
4218500 2850500  3 17 23   9.9 1024 237  3.3 2  7.2  91    0    0 288 -357  1
4218500 2850500  3 17 24  10.5 1024 250  3.1 2  7.2  93    0    0 287 -354  1
4218500 2850500  3 18  1  10.0 1024 257  3.6 1  7.2  93    0    0 282 -351  1
4218500 2850500  3 18  2   8.8 1024 240  3.1 1  7.0  96    0    0 275 -348  1
4218500 2850500  3 18  3   9.3 1024 239  3.8 3  6.9  98    0    0 283 -345  1
4218500 2850500  3 18  4   8.4 1023 216  2.8 3  6.9  98    0    0 292 -343  1
4218500 2850500  3 18  5   8.1 1023 214  3.1 2  6.6  98    0    0 285 -341  1
4218500 2850500  3 18  6   7.6 1023 211  2.8 3  6.4  98    0    0 283 -340  1
4218500 2850500  3 18  7   8.1 1023 221  3.1 5  6.4  98    1   11 295 -339  1
4218500 2850500  3 18  8   9.3 1023 220  3.0 4  6.7  97   44   62 301 -339  1
4218500 2850500  3 18  9  11.7 1023 213  3.0 3  7.0  90  145  114 296 -345  1
4218500 2850500  3 18 10  14.1 1024 207  3.3 3  7.1  77  259  141 299 -356  1
4218500 2850500  3 18 11  16.4 1024 209  4.2 2  7.1  66  364  153 301 -369  1
4218500 2850500  3 18 12  18.1 1023 203  3.8 1  7.0  58  422  161 299 -382  1
4218500 2850500  3 18 13  19.2 1023 212  4.6 1  6.6  50  420  174 299 -395  1
4218500 2850500  3 18 14  20.0 1022 198  4.4 0  6.4  45  376  181 299 -403  1
4218500 2850500  3 18 15  20.3 1022 217  5.0 0  6.2  42  300  176 297 -406  1
4218500 2850500  3 18 16  20.1 1021 216  5.2 0  6.1  42  204  152 297 -404  1
4218500 2850500  3 18 17  19.7 1021 221  3.9 0  6.0  42  103  107 296 -395  1
4218500 2850500  3 18 18  18.4 1021 211  3.9 1  5.9  43   21   46 296 -382  1
4218500 2850500  3 18 19  15.8 1021 203  3.3 1  5.7  48    0    3 292 -370  1
4218500 2850500  3 18 20  13.5 1021 203  3.2 0  5.8  56    0    0 283 -362  1
4218500 2850500  3 18 21  12.1 1020 209  3.2 0  6.1  67    0    0 276 -357  1
4218500 2850500  3 18 22  11.2 1020 219  3.4 0  6.2  73    0    0 273 -354  1
4218500 2850500  3 18 23  10.3 1020 219  3.3 0  6.2  77    0    0 271 -352  1
4218500 2850500  3 18 24   9.8 1019 213  3.3 0  6.2  81    0    0 270 -350  1
4218500 2850500  3 19  1   9.8 1019 225  2.9 0  6.1  82    0    0 269 -348  1
4218500 2850500  3 19  2   9.2 1019 231  3.0 0  6.1  83    0    0 268 -346  1
4218500 2850500  3 19  3   8.3 1019 271  2.8 0  6.0  86    0    0 264 -344  1
4218500 2850500  3 19  4   9.1 1019 291  3.1 0  6.0  86    0    0 260 -344  1
4218500 2850500  3 19  5   7.7 1019 310  2.7 0  5.9  87    0    0 256 -344  1
4218500 2850500  3 19  6   7.5 1019 309  2.8 1  5.9  91    0    0 254 -344  1
4218500 2850500  3 19  7   8.2 1019 316  2.6 1  6.0  92    1   14 256 -344  1
4218500 2850500  3 19  8   9.0 1020 316  1.6 2  6.4  92   30   79 259 -345  1
4218500 2850500  3 19  9  11.0 1020 335  2.0 3  6.8  89   87  159 271 -352  1
4218500 2850500  3 19 10  12.4 1021 335  2.0 3  6.8  79  172  227 280 -363  1
4218500 2850500  3 19 11  13.9 1021 318  1.3 3  6.5  69  186  287 285 -375  1
4218500 2850500  3 19 12  15.1 1021  42  1.4 4  6.3  61  179  331 295 -385  1
4218500 2850500  3 19 13  16.1 1020 357  0.8 5  6.1  55  204  335 308 -394  1
4218500 2850500  3 19 14  17.1 1020 198  2.1 5  6.0  51  190  322 317 -401  1
4218500 2850500  3 19 15  17.1 1019 168  1.8 5  6.0  50  102  283 319 -402  1
4218500 2850500  3 19 16  16.6 1018 153  2.1 6  5.7  48   56  209 323 -398  1
4218500 2850500  3 19 17  16.1 1017 141  2.2 7  5.8  51    5  100 331 -391  1
4218500 2850500  3 19 18  14.6 1017  96  2.2 8  6.0  56    2   44 339 -382  1
4218500 2850500  3 19 19  13.7 1016 110  3.0 8  6.0  60    0    2 341 -375  1
4218500 2850500  3 19 20  14.6 1016 130  3.5 8  6.2  62    0    0 342 -371  1
4218500 2850500  3 19 21  13.3 1015 151  2.7 8  6.4  65    0    0 344 -369  1
4218500 2850500  3 19 22  12.6 1015 111  3.5 8  6.3  68    0    0 343 -367  1
4218500 2850500  3 19 23  12.2 1014 130  3.4 8  6.4  71    0    0 343 -365  1
4218500 2850500  3 19 24  11.7 1013 143  3.4 8  6.4  73    0    0 345 -364  1
4218500 2850500  3 20  1  11.6 1012 189  3.1 8  6.4  75    0    0 346 -363  1
4218500 2850500  3 20  2  11.4 1011 221  3.3 7  6.6  78    0    0 341 -362  1
4218500 2850500  3 20  3  10.9 1011 272  3.4 7  6.6  80    0    0 334 -362  1
4218500 2850500  3 20  4  12.9 1011 288  3.9 8  6.9  79    0    0 345 -361  1
4218500 2850500  3 20  5  12.2 1012 276  3.5 8  7.3  80    0    0 356 -360  1
4218500 2850500  3 20  6  11.6 1012 267  4.3 8  7.4  85    0    0 355 -360  1
4218500 2850500  3 20  7  11.7 1012 266  5.1 8  7.1  82    0   11 355 -361  1
4218500 2850500  3 20  8  11.6 1013 272  5.3 7  6.1  71    0   33 346 -362  1
4218500 2850500  3 20  9  11.9 1013 278  6.0 6  5.4  63   11  128 330 -365  1
4218500 2850500  3 20 10  12.3 1014 273  6.3 6  5.3  60   42  208 325 -369  1
4218500 2850500  3 20 11  12.7 1014 261  5.7 7  5.3  58   15  218 331 -373  1
4218500 2850500  3 20 12  14.3 1013 245  7.2 6  5.2  54  189  299 335 -375  1
4218500 2850500  3 20 13  14.8 1013 241  6.9 6  5.1  49   77  305 335 -382  1
4218500 2850500  3 20 14  14.3 1012 254  5.9 6  5.2  51   14  227 336 -390  1
4218500 2850500  3 20 15  14.4 1011 223  5.1 6  5.5  54    0  149 335 -390  1
4218500 2850500  3 20 16  14.4 1010 223  4.4 7  5.7  55    0   77 339 -387  1
4218500 2850500  3 20 17  14.7 1008 212  5.1 7  5.8  56    0   78 341 -382  1
4218500 2850500  3 20 18  14.7 1007 214  6.5 8  5.6  54    0   22 343 -373  1
4218500 2850500  3 20 19  14.5 1006 220  7.1 8  5.5  52    0    1 348 -365  1
4218500 2850500  3 20 20  13.2 1005 221  8.6 8  5.7  57    0    0 346 -361  1
4218500 2850500  3 20 21  11.8 1005 221  6.6 8  6.2  68    0    0 344 -360  1
4218500 2850500  3 20 22  10.4 1005 196  6.1 8  7.0  84    0    0 346 -360  1
4218500 2850500  3 20 23  10.7 1004 202  7.6 8  7.2  90    0    0 347 -358  1
4218500 2850500  3 20 24  11.2 1002 211  7.7 8  7.0  84    0    0 347 -355  1
4218500 2850500  3 21  1  12.1 1001 221  9.1 8  6.5  76    0    0 348 -355  1
4218500 2850500  3 21  2   7.3 1001 282  7.1 8  5.9  78    0    0 341 -353  1
4218500 2850500  3 21  3   7.4 1003 254  6.1 8  5.5  84    0    0 333 -347  1
4218500 2850500  3 21  4   7.8 1003 259  5.8 8  5.3  81    0    0 333 -339  1
4218500 2850500  3 21  5   7.6 1003 260  5.8 8  5.1  78    0    0 332 -333  1
4218500 2850500  3 21  6   7.3 1003 241  5.1 6  5.0  77    0    0 317 -329  1
4218500 2850500  3 21  7   7.5 1004 249  6.4 5  5.0  77    2   14 298 -329  1
4218500 2850500  3 21  8   8.1 1004 253  6.9 5  4.8  73   70   73 289 -331  1
4218500 2850500  3 21  9   9.5 1004 240  7.8 4  4.7  67  186  117 283 -333  1
4218500 2850500  3 21 10   9.4 1004 250  8.3 5  4.7  63   38  201 282 -337  1
4218500 2850500  3 21 11   8.9 1004 233  6.6 7  4.7  65    0  122 297 -345  1
4218500 2850500  3 21 12  10.1 1003 218  6.0 8  5.1  68    0  146 317 -354  1
4218500 2850500  3 21 13   8.9 1002 237  6.8 7  5.6  75    0  147 318 -354  1
4218500 2850500  3 21 14   8.5 1001 211  5.6 8  6.3  89    0   98 318 -351  1
4218500 2850500  3 21 15   9.5 1000 225  7.9 8  6.7  93    0   72 330 -353  1
4218500 2850500  3 21 16  11.4  999 240  7.1 6  7.0  88   12  155 326 -352  1
4218500 2850500  3 21 17  12.8  998 232  5.9 5  7.1  80   29  120 315 -350  1
4218500 2850500  3 21 18  12.6  997 209  6.6 7  7.1  76    0   33 324 -350  1
4218500 2850500  3 21 19  13.0  995 221  8.1 7  7.3  77    0    1 339 -350  1
4218500 2850500  3 21 20  12.1  994 218  9.3 8  7.8  84    0    0 349 -352  1
4218500 2850500  3 21 21  12.1  992 217 10.0 8  8.3  93    0    0 359 -354  1
4218500 2850500  3 21 22  12.8  991 221 10.8 8  8.4  91    0    0 362 -356  1
4218500 2850500  3 21 23  12.6  990 220 10.7 7  8.1  87    0    0 358 -359  1
4218500 2850500  3 21 24  13.7  989 227  9.3 6  7.8  81    0    0 344 -359  1
4218500 2850500  3 22  1  12.1  988 268 10.4 7  7.7  81    0    0 341 -355  1
4218500 2850500  3 22  2   9.6  988 271 11.4 8  7.0  84    0    0 345 -351  1
4218500 2850500  3 22  3  10.0  990 260 10.1 8  5.6  72    0    0 343 -348  1
4218500 2850500  3 22  4  10.0  990 262  9.3 8  5.0  64    0    0 340 -346  1
4218500 2850500  3 22  5  10.1  990 263 10.5 7  5.1  64    0    0 333 -345  1
4218500 2850500  3 22  6   9.9  990 264 10.1 6  4.7  60    0    0 318 -341  1
4218500 2850500  3 22  7   9.7  991 251  9.8 6  4.4  57   15   12 309 -337  1
4218500 2850500  3 22  8   9.8  991 264 10.3 5  4.2  55   94   47 302 -336  1
4218500 2850500  3 22  9   9.9  991 274  9.7 5  4.1  53  125  104 295 -339  1
4218500 2850500  3 22 10   9.9  992 269  8.9 5  4.0  52   85  186 292 -342  1
4218500 2850500  3 22 11  11.2  992 261 11.6 4  4.0  50  206  201 287 -344  1
4218500 2850500  3 22 12  11.3  993 248 11.7 2  4.0  48  214  231 276 -349  1
4218500 2850500  3 22 13  11.6  993 262 13.4 4  3.8  45  171  253 281 -355  1
4218500 2850500  3 22 14  12.0  993 263 12.0 3  3.6  41  182  235 286 -356  1
4218500 2850500  3 22 15  12.2  994 260 10.7 5  3.6  40  151  202 289 -355  1
4218500 2850500  3 22 16  12.2  994 256  9.5 5  3.6  40   75  164 295 -353  1
4218500 2850500  3 22 17  12.1  994 264  9.2 3  3.6  40   57  109 284 -351  1
4218500 2850500  3 22 18  10.9  994 260  8.5 2  3.7  43   35   46 268 -348  1
4218500 2850500  3 22 19  10.2  995 252  6.9 2  3.7  46    0    8 259 -343  1
4218500 2850500  3 22 20   9.7  995 248  9.0 4  3.8  50    0    0 266 -340  1
4218500 2850500  3 22 21   8.4  996 241  6.8 5  4.1  57    0    0 277 -340  1
4218500 2850500  3 22 22   7.9  996 251  8.5 5  4.3  63    0    0 280 -340  1
4218500 2850500  3 22 23   6.8  997 246  6.9 5  4.3  67    0    0 278 -339  1
4218500 2850500  3 22 24   7.0  997 247  5.8 6  4.4  70    0    0 281 -338  1
4218500 2850500  3 23  1   6.6  998 251  5.6 4  4.5  72    0    0 277 -337  1
4218500 2850500  3 23  2   6.2  998 224  5.7 3  4.5  75    0    0 260 -336  1
4218500 2850500  3 23  3   6.1  998 228  5.4 5  4.7  78    0    0 265 -334  1
4218500 2850500  3 23  4   6.0  998 211  4.9 6  4.8  80    0    0 283 -332  1
4218500 2850500  3 23  5   5.8  998 210  4.8 6  4.8  81    0    0 291 -332  1
4218500 2850500  3 23  6   5.7  998 221  4.4 6  4.9  84    0    0 294 -333  1
4218500 2850500  3 23  7   6.5  998 228  5.8 5  4.9  82    0    5 292 -334  1
4218500 2850500  3 23  8   7.3  998 230  6.1 4  4.8  76   75   58 285 -335  1
4218500 2850500  3 23  9   7.9  998 229  7.4 5  4.6  69  158   98 286 -338  1
4218500 2850500  3 23 10   7.6  999 239  7.1 7  4.5  68    5  162 301 -342  1
4218500 2850500  3 23 11   6.1  999 275  7.4 8  4.7  76    0  101 314 -350  1
4218500 2850500  3 23 12   8.4 1000 231  5.5 5  5.3  82  176  259 308 -355  1
4218500 2850500  3 23 13   9.8 1000 253  6.7 3  5.2  72  180  268 294 -357  1
4218500 2850500  3 23 14  11.4  999 231  7.0 5  4.6  57   53  250 295 -359  1
4218500 2850500  3 23 15   9.9  999 277  6.0 5  4.4  55    5  170 297 -359  1
4218500 2850500  3 23 16   8.5  999 263  6.0 7  5.0  68    0   98 298 -359  1
4218500 2850500  3 23 17   8.2 1000 258  6.1 6  5.4  77   10  106 295 -358  1
4218500 2850500  3 23 18   7.5 1001 272  4.7 7  5.1  77    8   51 291 -350  1
4218500 2850500  3 23 19   6.7 1002 244  4.2 6  5.0  79    0    1 287 -343  1
4218500 2850500  3 23 20   5.7 1002 248  4.5 5  4.9  82    0    0 276 -340  1
4218500 2850500  3 23 21   5.1 1002 237  4.1 4  4.9  88    0    0 266 -338  1
4218500 2850500  3 23 22   5.3 1003 256  4.5 3  4.9  88    0    0 256 -337  1
4218500 2850500  3 23 23   4.6 1004 248  4.1 2  4.7  86    0    0 246 -336  1
4218500 2850500  3 23 24   3.9 1004 242  3.4 0  4.6  89    0    0 228 -334  1
4218500 2850500  3 24  1   3.4 1005 246  3.3 0  4.6  92    0    0 210 -333  1
4218500 2850500  3 24  2   2.8 1005 243  2.7 0  4.5  94    0    0 205 -332  1
4218500 2850500  3 24  3   2.4 1005 262  3.1 0  4.3  94    0    0 206 -331  1
4218500 2850500  3 24  4   1.9 1006 209  2.7 0  4.2  94    0    0 205 -332  1
4218500 2850500  3 24  5   1.1 1006 200  2.6 0  4.1  96    0    0 200 -332  1
4218500 2850500  3 24  6   0.8 1007 212  2.1 1  4.0  97    0    0 202 -332  1
4218500 2850500  3 24  7   0.6 1007 216  2.2 1  3.9  98   15   16 205 -331  1
4218500 2850500  3 24  8   2.2 1007 231  2.1 1  4.1  98  118   59 205 -332  1
4218500 2850500  3 24  9   5.5 1007 286  2.1 2  4.6  91  255   79 219 -337  1
4218500 2850500  3 24 10   7.2 1007 246  2.1 3  4.7  79  360   99 242 -346  1
4218500 2850500  3 24 11   7.6 1008 206  2.8 4  4.5  70  259  206 259 -356  1
4218500 2850500  3 24 12   8.3 1008 271  1.9 5  4.2  63  129  277 275 -361  1
4218500 2850500  3 24 13   9.1 1009 261  2.5 5  4.1  58  140  284 290 -358  1
4218500 2850500  3 24 14  10.4 1009 249  2.8 4  3.9  52  178  264 292 -363  1
4218500 2850500  3 24 15  10.3 1008 260  1.0 5  3.6  46  120  231 290 -369  1
4218500 2850500  3 24 16   9.9 1008 315  1.6 6  3.4  44   43  177 292 -367  1
4218500 2850500  3 24 17   9.6 1008  58  0.6 7  3.3  44    3   94 293 -362  1
4218500 2850500  3 24 18   9.0 1008  41  1.5 6  3.4  47    1   40 288 -354  1
4218500 2850500  3 24 19   8.7 1008  35  2.4 8  3.6  51    0    4 288 -345  1
4218500 2850500  3 24 20   7.7 1008   6  3.4 8  3.8  56    0    0 293 -337  1
4218500 2850500  3 24 21   7.5 1008  18  3.5 8  4.0  61    0    0 294 -333  1
4218500 2850500  3 24 22   6.9 1008  27  4.2 8  4.1  65    0    0 296 -329  1
4218500 2850500  3 24 23   6.4 1008  28  4.1 8  4.3  70    0    0 297 -326  1
4218500 2850500  3 24 24   6.0 1008  37  4.6 7  4.2  71    0    0 292 -324  1
4218500 2850500  3 25  1   5.6 1008  34  4.4 8  4.1  72    0    0 292 -322  1
4218500 2850500  3 25  2   5.4 1008  28  3.7 8  4.1  73    0    0 296 -321  1
4218500 2850500  3 25  3   4.8 1007  22  3.7 8  4.1  75    0    0 297 -320  1
4218500 2850500  3 25  4   3.4 1007  19  3.6 7  4.1  79    0    0 292 -320  1
4218500 2850500  3 25  5   4.2 1007  13  4.1 7  4.0  80    0    0 289 -319  1
4218500 2850500  3 25  6   3.6 1007  12  4.2 7  4.0  79    0    0 291 -320  1
4218500 2850500  3 25  7   3.4 1007  18  4.1 7  4.0  81    0    5 291 -321  1
4218500 2850500  3 25  8   4.4 1007   1  4.4 7  4.0  80    0   37 293 -324  1
4218500 2850500  3 25  9   5.7 1007   7  4.7 7  4.2  76    2  119 295 -330  1
4218500 2850500  3 25 10   6.9 1007   8  4.8 7  4.2  71   32  224 298 -337  1
4218500 2850500  3 25 11   8.0 1007  20  6.0 7  4.2  64   34  264 301 -346  1
4218500 2850500  3 25 12   8.7 1008  10  5.9 7  4.1  60   47  305 304 -351  1
4218500 2850500  3 25 13   9.1 1008  19  6.6 7  4.1  58   58  323 306 -353  1
4218500 2850500  3 25 14   9.0 1008   6  6.5 8  4.0  56   32  280 313 -354  1
4218500 2850500  3 25 15   8.8 1007  10  7.5 8  3.9  55   14  218 318 -354  1
4218500 2850500  3 25 16   8.4 1007  18  8.1 7  3.9  56   26  195 313 -351  1
4218500 2850500  3 25 17   7.1 1006  13  8.2 7  3.8  58   17  133 306 -346  1
4218500 2850500  3 25 18   5.6 1007  11  7.6 6  3.8  63    4   59 298 -342  1
4218500 2850500  3 25 19   4.3 1007   2  7.3 7  3.7  69    0    6 292 -338  1
4218500 2850500  3 25 20   3.2 1008   2  7.1 7  3.8  75    0    0 292 -335  1
4218500 2850500  3 25 21   3.1 1008   1  7.8 7  3.8  79    0    0 291 -332  1
4218500 2850500  3 25 22   3.1 1008   3  7.0 7  3.8  80    0    0 291 -331  1
4218500 2850500  3 25 23   3.0 1008   2  6.8 7  3.8  80    0    0 290 -330  1
4218500 2850500  3 25 24   2.8 1008   2  6.3 7  3.8  81    0    0 290 -329  1
4218500 2850500  3 26  1   2.6 1008  10  6.1 7  3.8  82    0    0 290 -329  1
4218500 2850500  3 26  2   2.6 1008   8  5.9 8  3.7  80    0    0 295 -329  1
4218500 2850500  3 26  3   2.3 1008  15  6.0 8  3.5  77    0    0 302 -328  1
4218500 2850500  3 26  4   2.0 1008   0  5.1 8  3.4  77    0    0 303 -327  1
4218500 2850500  3 26  5   1.8 1008   8  5.6 8  3.4  79    0    0 305 -327  1
4218500 2850500  3 26  6   1.4 1008 360  6.3 8  3.4  80    0    0 306 -326  1
4218500 2850500  3 26  7   1.5 1008   8  5.5 8  3.3  79    1   17 307 -326  1
4218500 2850500  3 26  8   1.6 1008 359  6.3 7  3.3  77    2   71 302 -326  1
4218500 2850500  3 26  9   1.8 1009   0  5.7 8  3.3  77    0  107 302 -327  1
4218500 2850500  3 26 10   2.3 1009 353  6.0 8  3.2  73    0  128 309 -329  1
4218500 2850500  3 26 11   2.6 1009 356  5.8 8  3.1  68    0  130 309 -331  1
4218500 2850500  3 26 12   3.2 1010 341  6.0 7  3.0  64    0  167 305 -333  1
4218500 2850500  3 26 13   3.6 1010 349  5.1 7  3.0  61    2  206 301 -335  1
4218500 2850500  3 26 14   3.8 1010 349  5.3 7  3.0  61    0  124 301 -336  1
4218500 2850500  3 26 15   3.6 1010 341  5.3 7  3.0  62    0  102 302 -337  1
4218500 2850500  3 26 16   3.3 1010 335  5.3 7  3.1  63    0   83 299 -338  1
4218500 2850500  3 26 17   2.6 1010 340  5.3 7  3.2  68    0   63 297 -337  1
4218500 2850500  3 26 18   2.4 1010 333  5.4 8  3.3  72    0   31 300 -335  1
4218500 2850500  3 26 19   2.4 1011 351  4.2 8  3.2  72    0    4 304 -333  1
4218500 2850500  3 26 20   2.4 1011 337  4.0 7  3.1  70    0    0 297 -331  1
4218500 2850500  3 26 21   2.1 1012 336  4.0 7  3.2  71    0    0 290 -330  1
4218500 2850500  3 26 22   1.6 1012 323  3.8 7  3.1  72    0    0 289 -329  1
4218500 2850500  3 26 23   1.2 1012 331  3.8 7  3.0  71    0    0 287 -328  1
4218500 2850500  3 26 24   1.0 1012 322  3.7 6  2.9  70    0    0 280 -327  1
4218500 2850500  3 27  1   0.3 1012 314  3.8 6  2.9  72    0    0 275 -326  1
4218500 2850500  3 27  2   0.1 1012 314  3.9 6  3.0  77    0    0 274 -324  1
4218500 2850500  3 27  3  -0.2 1012 312  3.7 6  3.0  80    0    0 275 -322  1
4218500 2850500  3 27  4  -0.4 1012 311  3.8 6  3.1  83    0    0 275 -320  1
4218500 2850500  3 27  5  -0.9 1011 320  3.7 6  3.1  84    0    0 274 -318  1
4218500 2850500  3 27  6  -0.9 1011 321  3.6 7  3.1  86    0    0 277 -316  1
