Koordinatensystem : Lambert konform konisch
Rechtswert        : 4218500 Meter
Hochwert          : 2850500 Meter
Hoehenlage        : 45 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4218500 2850500  3  3  7  -1.9 1011  68  3.9 8  2.9  88    0    0 302 -317  1
4218500 2850500  3  3  8  -2.2 1011  77  3.9 8  2.9  89    0   19 302 -317  1
4218500 2850500  3  3  9  -2.4 1012  74  4.1 8  2.9  90    0   57 301 -317  1
4218500 2850500  3  3 10  -2.1 1012  87  4.0 8  2.9  90    0   90 300 -318  1
4218500 2850500  3  3 11  -1.6 1013  80  3.2 8  2.9  89    0  102 301 -320  1
4218500 2850500  3  3 12  -1.1 1013  79  3.6 8  3.0  87    0  139 303 -322  1
4218500 2850500  3  3 13  -0.7 1013  86  3.0 8  3.0  85    0  123 304 -323  1
4218500 2850500  3  3 14  -0.2 1014  79  2.9 7  3.0  82    0   99 300 -323  1
4218500 2850500  3  3 15   0.7 1014  86  2.6 7  3.1  79    0  126 297 -324  1
4218500 2850500  3  3 16   1.1 1015  94  1.9 8  3.1  76    1  111 304 -325  1
4218500 2850500  3  3 17   1.3 1015  95  2.2 6  3.1  74    2   72 298 -323  1
4218500 2850500  3  3 18   1.0 1015 139  2.0 8  3.1  75    0   15 297 -321  1
4218500 2850500  3  3 19   0.5 1016 127  2.3 8  3.2  79    0    0 305 -319  1
4218500 2850500  3  3 20   0.4 1016 144  2.3 8  3.2  81    0    0 303 -317  1
4218500 2850500  3  3 21  -0.5 1017 122  2.9 8  3.0  80    0    0 300 -316  1
4218500 2850500  3  3 22  -0.6 1017 120  3.3 7  2.9  79    0    0 292 -316  1
4218500 2850500  3  3 23  -1.2 1018 122  3.0 7  2.8  78    0    0 286 -316  1
4218500 2850500  3  3 24  -1.1 1018 126  3.1 7  2.7  77    0    0 284 -315  1
4218500 2850500  3  4  1  -1.4 1018 117  2.3 8  2.6  77    0    0 288 -315  1
4218500 2850500  3  4  2  -1.4 1018 111  2.0 8  2.6  78    0    0 291 -315  1
4218500 2850500  3  4  3  -1.7 1019 103  1.7 8  2.6  79    0    0 291 -315  1
4218500 2850500  3  4  4  -1.8 1018  95  2.7 8  2.6  80    0    0 290 -315  1
4218500 2850500  3  4  5  -1.9 1019  97  2.8 8  2.6  80    0    0 290 -315  1
4218500 2850500  3  4  6  -2.0 1019  99  2.7 8  2.6  80    0    0 290 -315  1
4218500 2850500  3  4  7  -2.0 1019 117  2.4 8  2.6  80    0    0 290 -315  1
4218500 2850500  3  4  8  -1.7 1020 102  2.1 7  2.6  79    0   18 284 -315  1
4218500 2850500  3  4  9  -1.4 1020 111  2.5 8  2.6  78    0   57 284 -315  1
4218500 2850500  3  4 10  -0.9 1021 118  3.0 8  2.7  77    2  115 289 -318  1
4218500 2850500  3  4 11  -0.3 1021 122  3.0 8  2.7  75    2  149 290 -323  1
4218500 2850500  3  4 12   0.3 1021 148  2.7 7  2.7  73    6  179 286 -326  1
4218500 2850500  3  4 13   0.7 1021 174  2.5 7  2.8  71   25  206 280 -331  1
4218500 2850500  3  4 14   1.1 1021 204  2.9 6  2.8  70   43  202 277 -338  1
4218500 2850500  3  4 15   1.9 1021 213  2.3 5  2.8  68  105  178 267 -339  1
4218500 2850500  3  4 16   2.3 1021 162  2.4 3  2.9  66  194   82 251 -336  1
4218500 2850500  3  4 17   1.7 1020 165  2.4 1  2.9  67  104   60 226 -332  1
4218500 2850500  3  4 18   0.5 1021 181  2.0 4  2.9  70    6   24 227 -326  1
4218500 2850500  3  4 19  -0.5 1021 139  1.9 4  2.8  75    0    0 241 -319  1
4218500 2850500  3  4 20  -1.5 1021 146  2.0 3  2.8  80    0    0 233 -315  1
4218500 2850500  3  4 21  -1.8 1021 118  2.3 2  2.8  83    0    0 220 -314  1
4218500 2850500  3  4 22  -2.2 1021 123  3.1 2  2.8  86    0    0 214 -312  1
4218500 2850500  3  4 23  -1.9 1021 114  3.3 2  2.8  88    0    0 214 -311  1
4218500 2850500  3  4 24  -1.8 1021 120  3.4 1  2.8  85    0    0 209 -311  1
4218500 2850500  3  5  1  -2.3 1020 129  3.3 1  2.7  83    0    0 202 -310  1
4218500 2850500  3  5  2  -2.8 1020 129  3.3 1  2.6  85    0    0 201 -310  1
4218500 2850500  3  5  3  -3.2 1020 120  3.5 1  2.6  87    0    0 198 -310  1
4218500 2850500  3  5  4  -3.1 1020 123  3.6 1  2.6  87    0    0 196 -310  1
4218500 2850500  3  5  5  -3.6 1019 131  3.1 0  2.6  87    0    0 186 -311  1
4218500 2850500  3  5  6  -3.5 1019 121  3.2 1  2.5  88    0    0 183 -311  1
4218500 2850500  3  5  7  -3.5 1019 121  3.9 3  2.5  88    0    0 201 -312  1
4218500 2850500  3  5  8  -3.1 1019 112  4.3 6  2.6  88    0    8 239 -313  1
4218500 2850500  3  5  9  -2.1 1019 111  3.4 6  2.7  86   54   98 266 -314  1
4218500 2850500  3  5 10  -0.2 1019 111  3.9 3  2.9  82  131  159 248 -316  1
4218500 2850500  3  5 11   2.0 1019 127  3.9 4  3.1  76  179  202 240 -320  1
4218500 2850500  3  5 12   3.3 1019 119  3.9 6  3.2  71  148  241 268 -324  1
4218500 2850500  3  5 13   4.7 1018 100  3.7 6  3.3  65  165  247 287 -325  1
4218500 2850500  3  5 14   5.8 1018 107  4.2 6  3.4  62  105  247 292 -325  1
4218500 2850500  3  5 15   6.5 1017 108  4.0 5  3.4  58   89  214 288 -328  1
4218500 2850500  3  5 16   6.1 1017 101  3.9 4  3.2  55   75  156 278 -330  1
4218500 2850500  3  5 17   5.1 1016  93  4.1 5  3.0  53   26   90 277 -332  1
4218500 2850500  3  5 18   3.6 1017 103  4.3 6  2.7  53    0   20 284 -332  1
4218500 2850500  3  5 19   2.5 1017 103  4.9 6  2.6  56    0    0 283 -330  1
4218500 2850500  3  5 20   2.0 1017 104  5.3 5  2.7  60    0    0 275 -328  1
4218500 2850500  3  5 21   0.8 1017 113  5.7 3  2.6  62    0    0 258 -327  1
4218500 2850500  3  5 22   0.1 1018 121  6.1 4  2.5  63    0    0 249 -326  1
4218500 2850500  3  5 23  -0.7 1018 116  5.8 3  2.5  67    0    0 245 -326  1
4218500 2850500  3  5 24  -1.0 1018 125  5.5 2  2.5  70    0    0 234 -327  1
4218500 2850500  3  6  1  -1.3 1018 125  5.5 2  2.5  71    0    0 226 -328  1
4218500 2850500  3  6  2  -1.7 1018 123  4.9 2  2.4  71    0    0 222 -326  1
4218500 2850500  3  6  3  -2.0 1017 125  5.1 1  2.4  72    0    0 212 -327  1
4218500 2850500  3  6  4  -2.1 1017 125  4.9 1  2.4  75    0    0 206 -328  1
4218500 2850500  3  6  5  -2.2 1017 128  5.2 1  2.5  78    0    0 206 -327  1
4218500 2850500  3  6  6  -2.4 1016 123  5.5 2  2.6  80    0    0 210 -324  1
4218500 2850500  3  6  7  -2.4 1016 129  6.9 3  2.6  81    0    0 217 -320  1
4218500 2850500  3  6  8  -1.9 1015 124  7.8 5  2.6  80    0   20 231 -318  1
4218500 2850500  3  6  9  -0.9 1015 123  7.2 6  2.7  78   18   80 250 -320  1
4218500 2850500  3  6 10   0.6 1015 126  6.6 6  2.7  72   93  135 260 -326  1
4218500 2850500  3  6 11   1.7 1015 132  7.2 6  2.6  64  162  163 263 -334  1
4218500 2850500  3  6 12   3.3 1014 135  7.6 6  2.5  56  236  162 267 -344  1
4218500 2850500  3  6 13   4.4 1014 141  7.5 7  2.4  49  236  171 277 -352  1
4218500 2850500  3  6 14   5.1 1013 138  8.1 7  2.4  45  129  205 287 -355  1
4218500 2850500  3  6 15   5.3 1012 137  6.9 7  2.3  42   68  184 290 -356  1
4218500 2850500  3  6 16   5.1 1011 129  6.8 7  2.3  42   18  134 292 -356  1
4218500 2850500  3  6 17   4.3 1011 121  6.1 7  2.4  45    5   70 294 -354  1
4218500 2850500  3  6 18   3.7 1011 124  6.0 7  2.4  48    0   15 295 -350  1
4218500 2850500  3  6 19   2.8 1011 122  5.3 8  2.4  50    0    0 299 -345  1
4218500 2850500  3  6 20   2.1 1011 132  4.8 8  2.4  54    0    0 304 -340  1
4218500 2850500  3  6 21   1.8 1011 139  5.1 7  2.5  58    0    0 300 -338  1
4218500 2850500  3  6 22   1.6 1012 132  4.8 8  2.6  61    0    0 301 -336  1
4218500 2850500  3  6 23   1.4 1012 139  4.7 8  2.7  63    0    0 305 -332  1
4218500 2850500  3  6 24   1.4 1012 150  4.2 8  2.7  65    0    0 304 -328  1
4218500 2850500  3  7  1   1.0 1012 142  3.3 8  2.8  67    0    0 304 -327  1
4218500 2850500  3  7  2   1.1 1013 140  2.5 8  2.8  70    0    0 304 -328  1
4218500 2850500  3  7  3   0.5 1013 183  1.9 8  3.0  75    0    0 304 -328  1
4218500 2850500  3  7  4   0.0 1013   1  0.3 8  3.3  85    0    0 303 -328  1
4218500 2850500  3  7  5  -0.1 1013 300  0.6 8  3.6  94    0    0 301 -327  1
4218500 2850500  3  7  6   0.0 1014 302  0.8 8  3.6  96    0    0 298 -326  1
4218500 2850500  3  7  7   0.3 1015 276  1.7 7  3.7  96    0    0 293 -325  1
4218500 2850500  3  7  8   0.6 1015 288  2.2 8  3.8  97    0   23 293 -324  1
4218500 2850500  3  7  9   1.1 1016 302  2.4 7  4.0  98   22  103 292 -324  1
4218500 2850500  3  7 10   1.5 1017 293  2.6 6  4.1  98    4  140 283 -327  1
4218500 2850500  3  7 11   2.5 1017 298  3.3 7  4.3  99    0   90 283 -330  1
4218500 2850500  3  7 12   3.5 1017 298  3.5 7  4.6  99    0  101 290 -334  1
4218500 2850500  3  7 13   4.7 1018 298  3.2 7  4.9  96    0  148 292 -340  1
4218500 2850500  3  7 14   5.8 1018 292  2.9 7  4.8  88    0  131 293 -347  1
4218500 2850500  3  7 15   6.0 1018 288  3.0 8  4.4  77    0   98 295 -352  1
4218500 2850500  3  7 16   5.8 1018 263  2.5 8  4.0  70    0   53 295 -352  1
4218500 2850500  3  7 17   5.6 1018 262  2.3 6  3.9  69    0   66 283 -347  1
4218500 2850500  3  7 18   5.2 1017 251  2.2 7  3.7  67    1   26 277 -339  1
4218500 2850500  3  7 19   3.5 1017 225  1.3 6  3.6  70    0    0 270 -331  1
4218500 2850500  3  7 20   1.8 1017 163  1.8 5  3.6  79    0    0 256 -327  1
4218500 2850500  3  7 21   1.7 1017 148  2.7 5  3.7  87    0    0 249 -324  1
4218500 2850500  3  7 22   2.4 1017 144  3.2 7  4.1  94    0    0 258 -321  1
4218500 2850500  3  7 23   2.4 1017 145  3.2 6  4.4  98    0    0 263 -319  1
4218500 2850500  3  7 24   2.4 1016 157  3.3 8  4.4  98    0    0 268 -317  1
4218500 2850500  3  8  1   2.0 1016 167  2.9 8  4.4  99    0    0 276 -317  1
4218500 2850500  3  8  2   1.7 1016 151  3.7 7  4.3 100    0    0 272 -316  1
4218500 2850500  3  8  3   1.2 1015 154  3.7 7  4.2 100    0    0 270 -315  1
4218500 2850500  3  8  4   0.5 1015 156  3.6 4  4.0 100    0    0 257 -315  1
4218500 2850500  3  8  5   0.1 1014 158  3.9 2  3.8  99    0    0 233 -315  1
4218500 2850500  3  8  6   0.0 1013 162  4.6 1  3.7  99    0    0 219 -314  1
4218500 2850500  3  8  7   0.0 1012 166  4.2 3  3.7  98    0    0 225 -313  1
4218500 2850500  3  8  8   0.8 1012 175  4.0 3  3.7  96   34   38 239 -313  1
4218500 2850500  3  8  9   2.7 1012 204  4.0 4  3.9  89   29   87 249 -314  1
4218500 2850500  3  8 10   3.1 1012 198  4.3 8  3.9  84    0   78 279 -319  1
4218500 2850500  3  8 11   5.6 1012 206  4.6 5  4.1  79   86  206 291 -331  1
4218500 2850500  3  8 12   9.0 1012 219  5.0 3  4.2  66  469   91 276 -342  1
4218500 2850500  3  8 13   9.4 1012 232  4.6 5  4.3  59  159  234 285 -347  1
4218500 2850500  3  8 14   9.8 1012 234  5.7 6  4.1  56    0  130 299 -347  1
4218500 2850500  3  8 15   9.6 1012 224  5.6 5  4.0  53    0  127 301 -346  1
4218500 2850500  3  8 16   9.4 1012 244  4.4 7  3.9  53    0   45 302 -345  1
4218500 2850500  3  8 17   9.0 1012 252  5.9 7  3.8  53    0   39 307 -342  1
4218500 2850500  3  8 18   8.8 1012 251  5.7 8  3.8  54    0   22 308 -337  1
4218500 2850500  3  8 19   8.3 1012 241  4.8 7  3.8  55    0    0 306 -330  1
4218500 2850500  3  8 20   7.0 1013 207  3.7 7  3.9  59    0    0 300 -324  1
4218500 2850500  3  8 21   7.3 1013 245  5.3 7  4.0  64    0    0 302 -322  1
4218500 2850500  3  8 22   6.7 1013 221  3.2 8  4.3  68    0    0 310 -323  1
4218500 2850500  3  8 23   6.1 1013 181  4.0 8  4.4  74    0    0 313 -325  1
4218500 2850500  3  8 24   6.0 1012 200  5.1 8  4.5  77    0    0 313 -326  1
4218500 2850500  3  9  1   5.7 1012 202  5.1 8  4.7  81    0    0 313 -327  1
4218500 2850500  3  9  2   6.3 1011 201  5.1 8  4.7  81    0    0 312 -328  1
4218500 2850500  3  9  3   6.3 1011 212  4.8 8  4.6  77    0    0 315 -329  1
4218500 2850500  3  9  4   5.9 1010 214  5.1 8  4.6  78    0    0 315 -330  1
4218500 2850500  3  9  5   5.5 1010 213  5.2 8  4.9  86    0    0 317 -331  1
4218500 2850500  3  9  6   5.6 1010 219  4.9 8  5.1  91    0    0 319 -332  1
4218500 2850500  3  9  7   5.6 1010 219  5.5 8  5.2  92    0    0 320 -332  1
4218500 2850500  3  9  8   5.7 1009 228  5.4 8  5.4  94    0   11 321 -333  1
4218500 2850500  3  9  9   6.1 1009 232  5.2 7  5.6  96    0   44 319 -335  1
4218500 2850500  3  9 10   6.7 1010 237  5.4 8  5.9  98    0   68 321 -339  1
4218500 2850500  3  9 11   7.3 1010 248  5.9 7  6.1  97    0   89 322 -343  1
4218500 2850500  3  9 12   7.8 1010 260  6.1 8  6.3  97    0   77 323 -348  1
4218500 2850500  3  9 13   8.1 1010 261  5.5 8  6.4  96    0   66 328 -353  1
4218500 2850500  3  9 14   8.1 1011 260  5.8 8  6.4  95    0   61 328 -357  1
4218500 2850500  3  9 15   8.6 1011 262  5.3 8  6.3  92    0   58 329 -357  1
4218500 2850500  3  9 16   8.6 1011 272  5.4 7  6.1  88    0   56 323 -357  1
4218500 2850500  3  9 17   8.3 1011 265  4.0 7  6.0  88    0   66 315 -356  1
4218500 2850500  3  9 18   8.2 1012 262  3.7 8  6.1  89    0   17 318 -355  1
4218500 2850500  3  9 19   8.0 1012 256  3.9 8  6.1  90    0    0 317 -351  1
4218500 2850500  3  9 20   7.9 1013 246  3.3 8  6.1  91    0    0 314 -347  1
4218500 2850500  3  9 21   7.7 1013 234  4.0 8  6.1  92    0    0 313 -343  1
4218500 2850500  3  9 22   7.9 1014 250  3.9 8  6.0  92    0    0 312 -339  1
4218500 2850500  3  9 23   7.7 1014 249  3.3 8  5.9  89    0    0 313 -336  1
4218500 2850500  3  9 24   7.9 1014 256  3.7 7  5.6  86    0    0 310 -333  1
4218500 2850500  3 10  1   7.2 1015 232  3.4 7  5.5  86    0    0 308 -330  1
4218500 2850500  3 10  2   6.6 1014 217  3.7 4  5.4  87    0    0 293 -328  1
4218500 2850500  3 10  3   5.4 1015 223  3.8 1  5.1  88    0    0 262 -326  1
4218500 2850500  3 10  4   4.8 1014 227  3.8 0  4.9  89    0    0 240 -325  1
4218500 2850500  3 10  5   4.5 1014 225  3.2 3  4.7  89    0    0 251 -324  1
4218500 2850500  3 10  6   5.0 1014 212  3.6 6  4.7  89    0    0 283 -322  1
4218500 2850500  3 10  7   5.7 1015 222  4.0 7  4.7  85    0    0 303 -320  1
4218500 2850500  3 10  8   6.2 1015 225  3.8 7  4.6  80   21   39 308 -320  1
4218500 2850500  3 10  9   7.3 1015 231  3.8 7  4.7  76   12   87 310 -324  1
4218500 2850500  3 10 10   8.7 1016 201  3.4 7  4.8  72   15  147 313 -333  1
4218500 2850500  3 10 11  10.8 1015 250  4.7 7  5.0  67   37  198 317 -345  1
4218500 2850500  3 10 12  11.6 1016 267  4.6 6  5.4  65   26  215 314 -356  1
4218500 2850500  3 10 13  12.1 1017 265  4.9 7  5.6  66    0  111 311 -364  1
4218500 2850500  3 10 14  12.8 1016 252  4.5 6  5.8  64    3  160 311 -370  1
4218500 2850500  3 10 15  13.3 1016 270  5.1 6  5.8  62   10  166 310 -372  1
4218500 2850500  3 10 16  13.6 1016 265  4.9 5  5.5  58   54  152 306 -371  1
4218500 2850500  3 10 17  12.8 1017 259  2.9 5  5.2  56   67   86 300 -368  1
4218500 2850500  3 10 18  12.0 1016 234  2.7 7  5.4  61    0   23 305 -363  1
4218500 2850500  3 10 19  10.2 1016 236  3.0 7  5.6  68    0    0 309 -357  1
4218500 2850500  3 10 20  10.4 1016 250  3.6 7  5.5  70    0    0 305 -352  1
4218500 2850500  3 10 21  10.6 1016 261  4.0 7  5.3  67    0    0 305 -347  1
4218500 2850500  3 10 22   9.9 1015 232  3.5 7  5.1  66    0    0 305 -345  1
4218500 2850500  3 10 23   9.4 1015 249  3.9 7  5.0  68    0    0 304 -343  1
4218500 2850500  3 10 24   9.2 1016 251  3.4 8  5.0  69    0    0 308 -342  1
4218500 2850500  3 11  1   8.2 1015 223  3.2 7  5.0  72    0    0 307 -342  1
4218500 2850500  3 11  2   7.5 1015 228  3.5 6  5.1  77    0    0 299 -342  1
4218500 2850500  3 11  3   7.2 1015 242  3.8 5  5.2  82    0    0 291 -341  1
4218500 2850500  3 11  4   7.0 1014 232  3.3 6  5.2  84    0    0 291 -340  1
4218500 2850500  3 11  5   6.6 1014 203  3.1 8  5.3  86    0    0 304 -339  1
4218500 2850500  3 11  6   7.1 1014 220  3.8 7  5.3  86    0    0 309 -339  1
4218500 2850500  3 11  7   7.6 1014 221  3.7 8  5.3  83    0    1 312 -338  1
4218500 2850500  3 11  8   8.1 1013 210  4.1 8  5.3  80    0   22 319 -339  1
4218500 2850500  3 11  9   8.7 1013 209  4.1 8  5.4  78    0   74 320 -344  1
4218500 2850500  3 11 10  10.1 1013 205  4.2 7  5.4  73    7  141 318 -351  1
4218500 2850500  3 11 11  11.7 1013 225  4.5 7  5.3  65   55  220 317 -359  1
4218500 2850500  3 11 12  12.3 1013 226  5.3 7  5.2  60   14  208 321 -367  1
4218500 2850500  3 11 13  11.2 1012 228  4.7 8  5.4  64    0  101 328 -373  1
4218500 2850500  3 11 14  10.4 1011 216  4.6 8  5.8  72    0   68 334 -375  1
4218500 2850500  3 11 15   9.9 1009 185  4.0 7  6.1  79    0   78 329 -375  1
4218500 2850500  3 11 16   9.9 1008 191  4.7 7  6.5  85    0   62 326 -371  1
4218500 2850500  3 11 17   9.8 1008 191  3.9 8  6.7  88    0   33 335 -367  1
4218500 2850500  3 11 18  10.3 1006 216  4.9 8  6.8  89    0   15 344 -362  1
4218500 2850500  3 11 19  10.7 1005 230  5.3 8  6.9  86    0    0 348 -359  1
4218500 2850500  3 11 20  10.2 1005 235  5.7 8  7.0  88    0    0 350 -358  1
4218500 2850500  3 11 21  10.1 1005 243  6.1 8  7.1  92    0    0 351 -358  1
4218500 2850500  3 11 22   9.0 1005 292  5.3 8  7.1  94    0    0 350 -358  1
4218500 2850500  3 11 23   8.1 1005 282  4.4 8  6.6  94    0    0 347 -359  1
4218500 2850500  3 11 24   7.7 1005 275  4.1 8  6.3  94    0    0 345 -360  1
4218500 2850500  3 12  1   7.4 1006 276  4.5 8  6.3  96    0    0 344 -361  1
4218500 2850500  3 12  2   7.2 1005 261  4.1 8  6.2  97    0    0 343 -357  1
4218500 2850500  3 12  3   7.2 1005 261  4.2 8  6.3  98    0    0 343 -351  1
4218500 2850500  3 12  4   7.4 1005 259  4.1 8  6.3  98    0    0 343 -348  1
4218500 2850500  3 12  5   7.4 1006 255  4.8 8  6.3  97    0    0 343 -348  1
4218500 2850500  3 12  6   7.3 1006 250  5.1 8  6.2  97    0    0 343 -347  1
4218500 2850500  3 12  7   7.4 1006 256  4.4 8  6.2  96    0    1 341 -347  1
4218500 2850500  3 12  8   7.7 1006 252  5.4 8  6.2  94   30   25 341 -347  1
4218500 2850500  3 12  9   8.1 1007 250  5.7 7  6.2  93   27   78 335 -348  1
4218500 2850500  3 12 10   8.1 1007 270  5.7 8  6.3  93    0   76 335 -348  1
4218500 2850500  3 12 11   7.7 1007 293  5.3 8  6.1  92    0   81 340 -349  1
4218500 2850500  3 12 12   8.9 1008 309  4.8 7  6.2  90   90  165 333 -352  1
4218500 2850500  3 12 13   8.2 1009 303  3.5 6  6.1  88    2  158 322 -352  1
4218500 2850500  3 12 14   8.9 1009 310  5.7 7  5.8  84    0   86 320 -351  1
4218500 2850500  3 12 15   8.8 1010 320  5.3 7  5.9  83    0  102 325 -352  1
4218500 2850500  3 12 16   8.2 1010 332  6.4 6  5.8  83    0   91 318 -353  1
4218500 2850500  3 12 17   7.5 1011 344  5.7 7  5.6  84    0   45 315 -351  1
4218500 2850500  3 12 18   7.0 1013 351  5.1 7  5.5  86    0   24 318 -345  1
4218500 2850500  3 12 19   6.3 1014 332  4.4 7  5.4  88    0    0 316 -340  1
4218500 2850500  3 12 20   6.1 1016 288  4.8 7  5.2  87    0    0 314 -336  1
4218500 2850500  3 12 21   5.6 1018 220  4.8 7  5.0  86    0    0 313 -334  1
4218500 2850500  3 12 22   5.1 1019 189  4.5 8  4.7  84    0    0 315 -333  1
4218500 2850500  3 12 23   4.3 1020 194  4.3 8  4.4  82    0    0 316 -331  1
4218500 2850500  3 12 24   3.7 1022 231  4.1 7  4.0  80    0    0 308 -330  1
4218500 2850500  3 13  1   3.1 1011 248  4.0 7  3.8  79    0    0 300 -316  1
4218500 2850500  3 13  2   2.6 1013 230  3.8 7  3.6  78    0    0 298 -315  1
4218500 2850500  3 13  3   2.3 1014 141  3.6 8  3.5  77    0    0 301 -315  1
4218500 2850500  3 13  4   2.0 1016  74  3.3 8  3.4  77    0    0 306 -313  1
4218500 2850500  3 13  5   1.9 1016  87  3.1 8  3.4  78    0    0 304 -311  1
4218500 2850500  3 13  6   1.4 1017  44  3.1 8  3.3  78    0    0 303 -309  1
4218500 2850500  3 13  7   1.2 1018  89  1.8 7  3.4  82    0    1 297 -308  1
4218500 2850500  3 13  8   1.4 1019 100  1.8 7  3.4  83    1   43 290 -308  1
4218500 2850500  3 13  9   1.8 1020  97  1.6 8  3.5  82    1   87 295 -311  1
4218500 2850500  3 13 10   2.6 1020 151  1.8 8  3.4  78    0   96 303 -315  1
4218500 2850500  3 13 11   2.5 1021 177  2.6 7  3.4  75    0  114 297 -322  1
4218500 2850500  3 13 12   2.8 1021 176  2.5 8  3.4  74    0   99 298 -331  1
4218500 2850500  3 13 13   3.0 1021 192  2.3 8  3.4  73    0   95 306 -339  1
4218500 2850500  3 13 14   3.0 1021 194  2.4 7  3.4  73    0  108 301 -344  1
4218500 2850500  3 13 15   3.7 1021 208  2.4 7  3.4  72    1  144 296 -345  1
4218500 2850500  3 13 16   4.0 1020 197  2.1 8  3.4  69    0   87 302 -343  1
4218500 2850500  3 13 17   4.0 1020 263  2.9 8  3.4  68    0   34 307 -340  1
4218500 2850500  3 13 18   4.1 1020 224  2.0 7  3.4  68    0   15 300 -334  1
4218500 2850500  3 13 19   4.0 1020 238  1.8 7  3.4  68    0    0 293 -327  1
4218500 2850500  3 13 20   3.5 1020 228  2.7 7  3.4  68    0    0 290 -323  1
4218500 2850500  3 13 21   3.5 1020 210  2.2 7  3.4  71    0    0 290 -320  1
4218500 2850500  3 13 22   3.5 1020 197  2.1 8  3.5  73    0    0 295 -318  1
4218500 2850500  3 13 23   3.3 1020 196  2.2 8  3.6  75    0    0 299 -316  1
4218500 2850500  3 13 24   3.3 1020 214  2.6 8  3.7  78    0    0 300 -315  1
4218500 2850500  3 14  1   3.4 1019 222  2.7 8  3.9  81    0    0 302 -315  1
4218500 2850500  3 14  2   3.4 1019 230  2.3 8  4.0  84    0    0 302 -317  1
4218500 2850500  3 14  3   3.3 1019 239  2.4 8  4.2  87    0    0 303 -319  1
4218500 2850500  3 14  4   3.6 1019 236  2.1 8  4.3  90    0    0 304 -321  1
4218500 2850500  3 14  5   3.7 1019 241  2.1 8  4.5  92    0    0 305 -322  1
4218500 2850500  3 14  6   3.8 1019 238  1.4 8  4.7  94    0    0 306 -323  1
4218500 2850500  3 14  7   4.3 1019 238  1.8 7  4.8  96    0    3 302 -324  1
4218500 2850500  3 14  8   4.5 1019 222  2.0 8  4.9  96    1   35 304 -325  1
4218500 2850500  3 14  9   4.7 1019 233  2.9 8  5.0  96    4   89 308 -330  1
4218500 2850500  3 14 10   5.5 1019 233  2.4 7  5.1  95   17  154 304 -337  1
4218500 2850500  3 14 11   7.2 1019 229  3.0 7  5.3  90   31  193 304 -344  1
4218500 2850500  3 14 12   7.9 1019 223  4.0 6  5.4  83   73  217 303 -350  1
4218500 2850500  3 14 13   8.4 1019 249  4.2 6  5.2  78   12  191 301 -356  1
4218500 2850500  3 14 14   8.4 1018 227  4.7 7  5.1  75    0  128 308 -359  1
4218500 2850500  3 14 15   9.7 1018 233  4.8 4  5.1  72  107  177 301 -361  1
4218500 2850500  3 14 16   9.5 1017 200  5.2 5  5.0  68   95  135 293 -359  1
4218500 2850500  3 14 17   9.6 1017 210  4.9 6  4.9  67   20   94 305 -355  1
4218500 2850500  3 14 18   9.1 1016 197  4.5 7  5.0  69    0   30 315 -347  1
4218500 2850500  3 14 19   8.7 1016 197  4.0 6  5.1  72    0    0 314 -338  1
4218500 2850500  3 14 20   8.5 1016 202  4.3 7  5.2  75    0    0 314 -333  1
4218500 2850500  3 14 21   8.1 1016 208  4.7 7  5.2  77    0    0 318 -331  1
4218500 2850500  3 14 22   7.9 1015 218  4.5 7  5.2  77    0    0 318 -330  1
4218500 2850500  3 14 23   7.8 1015 209  3.7 7  5.1  77    0    0 317 -328  1
4218500 2850500  3 14 24   7.5 1015 224  3.7 8  5.1  78    0    0 323 -327  1
