     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4218500 2850500  1  7 14   1.8 1003 173  4.2 5  4.2  98   36   88 292 -319  2
4218500 2850500  1  7 15   2.4 1003 189  3.9 6  4.4  99   16   59 286 -320  2
4218500 2850500  1  7 16   3.1 1003 207  4.2 6  4.5  97    0    2 294 -321  2
4218500 2850500  1  7 17   3.2 1003 208  4.2 3  4.7  97    0    0 282 -323  2
4218500 2850500  1  7 18   3.6 1004 203  4.6 4  4.7  96    0    0 274 -325  2
4218500 2850500  1  7 19   4.4 1004 226  4.9 6  4.8  94    0    0 289 -324  2
4218500 2850500  1  7 20   4.2 1005 202  4.6 5  4.8  92    0    0 294 -322  2
4218500 2850500  1  7 21   3.6 1005 209  4.6 3  4.6  91    0    0 278 -322  2
4218500 2850500  1  7 22   3.5 1005 219  5.4 2  4.4  90    0    0 260 -322  2
4218500 2850500  1  7 23   4.0 1006 212  6.1 3  4.3  87    0    0 259 -323  2
4218500 2850500  1  7 24   4.6 1006 224  6.0 7  4.3  83    0    0 283 -324  2
4218500 2850500  1  8  1   4.2 1006 240  5.4 8  4.5  85    0    0 309 -325  2
4218500 2850500  1  8  2   3.7 1007 230  4.3 8  4.7  93    0    0 314 -326  2
4218500 2850500  1  8  3   3.7 1007 233  5.0 6  4.7  95    0    0 304 -326  2
4218500 2850500  1  8  4   3.9 1008 250  4.7 6  4.7  94    0    0 295 -326  2
4218500 2850500  1  8  5   3.8 1009 238  5.5 7  4.7  93    0    0 300 -326  2
4218500 2850500  1  8  6   4.1 1009 243  5.4 7  4.7  93    0    0 306 -326  2
4218500 2850500  1  8  7   4.3 1010 241  6.0 5  4.7  91    0    0 296 -326  2
4218500 2850500  1  8  8   4.0 1011 239  5.5 5  4.6  90    0    0 285 -327  2
4218500 2850500  1  8  9   4.1 1011 247  5.5 6  4.5  89    0    8 288 -327  2
4218500 2850500  1  8 10   5.0 1012 260  5.5 7  4.5  86    9   44 300 -327  2
4218500 2850500  1  8 11   5.6 1013 253  6.0 4  4.5  81   77   81 291 -327  2
4218500 2850500  1  8 12   6.6 1014 250  5.1 2  4.4  75  122   98 266 -328  2
4218500 2850500  1  8 13   6.9 1014 232  5.3 3  4.3  71  110  110 263 -328  2
4218500 2850500  1  8 14   6.9 1014 231  5.7 4  4.1  67   54  107 275 -329  2
4218500 2850500  1  8 15   6.4 1014 211  4.8 6  4.0  66    6   61 292 -329  2
4218500 2850500  1  8 16   5.6 1014 209  5.3 7  4.0  70    1   24 306 -329  2
4218500 2850500  1  8 17   5.2 1014 213  4.7 7  4.1  73    0    0 309 -328  2
4218500 2850500  1  8 18   5.1 1015 221  4.7 7  4.2  76    0    0 307 -327  2
4218500 2850500  1  8 19   5.0 1015 217  4.4 6  4.2  77    0    0 301 -326  2
4218500 2850500  1  8 20   3.9 1015 211  3.6 4  4.0  76    0    0 282 -326  2
4218500 2850500  1  8 21   3.2 1015 203  3.4 1  3.8  79    0    0 253 -325  2
4218500 2850500  1  8 22   2.6 1015 199  3.4 1  3.8  82    0    0 238 -325  2
4218500 2850500  1  8 23   2.2 1015 186  3.7 1  3.8  84    0    0 237 -325  2
4218500 2850500  1  8 24   2.0 1014 200  3.5 0  3.8  85    0    0 230 -324  2
4218500 2850500  1  9  1   1.2 1014 184  3.7 1  3.8  89    0    0 225 -323  2
4218500 2850500  1  9  2   0.9 1014 181  3.7 1  3.8  92    0    0 224 -322  2
4218500 2850500  1  9  3   0.8 1013 168  3.3 0  3.8  94    0    0 214 -321  2
4218500 2850500  1  9  4   0.8 1013 170  3.9 0  3.8  95    0    0 202 -319  2
4218500 2850500  1  9  5   0.7 1012 171  3.9 1  3.8  94    0    0 199 -316  2
4218500 2850500  1  9  6   0.7 1012 170  3.9 3  3.7  93    0    0 211 -315  2
4218500 2850500  1  9  7   0.3 1011 162  4.3 3  3.6  92    0    0 222 -315  2
4218500 2850500  1  9  8   0.3 1011 161  4.0 4  3.5  90    0    0 229 -315  2
4218500 2850500  1  9  9   0.7 1011 169  4.1 7  3.5  89    1   10 257 -315  2
4218500 2850500  1  9 10   1.1 1010 160  4.2 7  3.5  87   11   48 279 -314  2
4218500 2850500  1  9 11   2.0 1010 163  4.5 6  3.6  84   25   90 276 -314  2
4218500 2850500  1  9 12   2.4 1009 168  4.8 5  3.6  80   76  117 265 -316  2
4218500 2850500  1  9 13   4.6 1008 182  4.7 4  3.7  75  124  116 252 -320  2
4218500 2850500  1  9 14   4.5 1008 190  4.7 6  3.7  70   38  112 260 -325  2
4218500 2850500  1  9 15   5.1 1007 172  4.4 6  3.8  71    7   68 277 -327  2
4218500 2850500  1  9 16   4.8 1007 193  4.2 7  3.9  71    5   30 287 -326  2
4218500 2850500  1  9 17   4.8 1007 202  3.7 8  3.8  71    0    0 303 -325  2
4218500 2850500  1  9 18   5.2 1007 212  3.4 8  3.8  70    0    0 314 -325  2
4218500 2850500  1  9 19   4.6 1007 231  3.6 8  4.1  77    0    0 317 -326  2
4218500 2850500  1  9 20   4.6 1008 219  3.5 8  4.6  88    0    0 321 -326  2
4218500 2850500  1  9 21   4.4 1008 229  3.7 7  4.8  91    0    0 315 -325  2
4218500 2850500  1  9 22   3.8 1009 222  3.1 5  4.7  92    0    0 292 -325  2
4218500 2850500  1  9 23   2.8 1009 224  2.2 3  4.5  94    0    0 261 -325  2
4218500 2850500  1  9 24   2.7 1010 227  3.7 2  4.4  95    0    0 241 -322  2
4218500 2850500  1 10  1   1.8 1011 213  3.7 1  4.3  96    0    0 226 -317  2
4218500 2850500  1 10  2   1.6 1011 213  3.8 0  4.1  96    0    0 211 -315  2
4218500 2850500  1 10  3   1.3 1011 206  3.7 0  4.1  98    0    0 203 -314  2
4218500 2850500  1 10  4   1.0 1011 195  3.7 1  4.1  98    0    0 206 -312  2
4218500 2850500  1 10  5   0.7 1011 203  3.6 1  4.0  98    0    0 208 -310  2
4218500 2850500  1 10  6   1.5 1012 192  3.9 0  4.0  98    0    0 200 -309  2
4218500 2850500  1 10  7   1.8 1012 191  4.1 2  4.1  96    0    0 206 -309  2
4218500 2850500  1 10  8   1.2 1011 193  3.8 3  4.1  96    0    0 223 -309  2
4218500 2850500  1 10  9   1.4 1012 198  4.6 5  4.0  97    3    9 240 -308  2
4218500 2850500  1 10 10   2.3 1012 192  5.0 5  4.1  95   45   40 254 -308  2
4218500 2850500  1 10 11   4.0 1011 202  4.9 3  4.2  89  128   55 246 -310  2
4218500 2850500  1 10 12   4.8 1011 202  5.4 3  4.2  81  150   73 238 -313  2
4218500 2850500  1 10 13   5.6 1011 201  5.0 4  4.3  77  122   92 247 -314  2
4218500 2850500  1 10 14   5.9 1010 202  4.9 5  4.4  77   80   93 261 -316  2
4218500 2850500  1 10 15   5.8 1010 201  5.3 6  4.4  76   13   67 273 -319  2
4218500 2850500  1 10 16   5.3 1009 190  4.9 6  4.3  75    0   10 279 -321  2
4218500 2850500  1 10 17   5.0 1009 182  4.3 8  4.3  78    0    0 291 -320  2
4218500 2850500  1 10 18   4.7 1008 202  4.4 8  4.3  80    0    0 304 -318  2
4218500 2850500  1 10 19   4.9 1008 200  4.5 5  4.3  80    0    0 292 -320  2
4218500 2850500  1 10 20   4.7 1008 189  5.3 4  4.4  81    0    0 277 -323  2
4218500 2850500  1 10 21   5.5 1007 190  5.5 4  4.6  83    0    0 277 -327  2
4218500 2850500  1 10 22   6.0 1007 192  4.6 6  4.9  85    0    0 291 -329  2
4218500 2850500  1 10 23   6.4 1007 190  4.8 6  5.0  84    0    0 302 -330  2
4218500 2850500  1 10 24   5.9 1006 191  5.2 3  4.9  82    0    0 288 -331  2
4218500 2850500  1 11  1   6.2 1006 201  5.8 2  4.9  83    0    0 269 -331  2
4218500 2850500  1 11  2   6.9 1005 202  5.8 2  5.0  82    0    0 265 -331  2
4218500 2850500  1 11  3   6.9 1005 195  5.7 3  5.0  80    0    0 270 -331  2
4218500 2850500  1 11  4   6.8 1005 194  5.0 6  4.9  79    0    0 290 -331  2
4218500 2850500  1 11  5   7.0 1004 196  5.3 6  4.9  78    0    0 304 -331  2
4218500 2850500  1 11  6   6.8 1004 194  5.1 6  4.8  76    0    0 304 -331  2
4218500 2850500  1 11  7   7.5 1004 200  6.3 6  4.8  75    0    0 303 -330  2
4218500 2850500  1 11  8   7.7 1004 202  6.1 7  4.8  73    0    0 311 -330  2
4218500 2850500  1 11  9   7.7 1004 202  6.1 7  4.7  71    0    3 316 -329  2
4218500 2850500  1 11 10   8.2 1004 202  5.7 7  4.7  70    3   40 316 -329  2
4218500 2850500  1 11 11   8.8 1005 194  4.8 6  4.9  70   29   90 312 -331  2
4218500 2850500  1 11 12   9.7 1005 209  4.6 6  5.0  69   53  118 309 -335  2
4218500 2850500  1 11 13   9.3 1005 186  4.3 7  5.2  69   14  107 316 -338  2
4218500 2850500  1 11 14   9.3 1004 180  4.3 8  5.2  70    0   66 326 -341  2
4218500 2850500  1 11 15   9.5 1004 182  4.0 7  5.1  69    0   45 327 -342  2
4218500 2850500  1 11 16   9.2 1003 173  4.3 6  5.0  68    0   20 315 -340  2
4218500 2850500  1 11 17   8.8 1003 172  4.5 7  4.9  69    0    0 313 -336  2
4218500 2850500  1 11 18   7.6 1002 159  3.9 4  4.8  71    0    0 298 -332  2
4218500 2850500  1 11 19   6.3 1002 153  4.3 2  4.6  74    0    0 265 -329  2
4218500 2850500  1 11 20   5.4 1001 162  3.9 2  4.4  76    0    0 248 -326  2
4218500 2850500  1 11 21   4.9 1001 161  4.6 4  4.2  76    0    0 256 -324  2
4218500 2850500  1 11 22   4.7 1000 159  4.5 3  4.0  75    0    0 260 -321  2
4218500 2850500  1 11 23   3.7 1000 151  4.4 1  3.9  75    0    0 239 -317  2
4218500 2850500  1 11 24   3.3 1000 151  4.8 4  3.9  78    0    0 240 -315  2
4218500 2850500  1 12  1   3.0  999 151  3.8 6  3.8  78    0    0 267 -315  2
4218500 2850500  1 12  2   2.2  999 145  3.6 4  3.6  78    0    0 264 -315  2
4218500 2850500  1 12  3   1.7  998 142  4.2 3  3.5  80    0    0 245 -315  2
4218500 2850500  1 12  4   1.5  998 144  4.0 5  3.5  81    0    0 254 -315  2
4218500 2850500  1 12  5   1.3  997 139  3.8 6  3.5  83    0    0 272 -315  2
4218500 2850500  1 12  6   1.2  997 146  4.3 7  3.5  84    0    0 283 -315  2
4218500 2850500  1 12  7   1.0  997 158  4.6 7  3.5  84    0    0 286 -315  2
4218500 2850500  1 12  8   0.8  996 162  3.6 6  3.5  85    0    0 279 -316  2
4218500 2850500  1 12  9   0.9  997 161  3.9 6  3.5  86    3   11 274 -318  2
4218500 2850500  1 12 10   1.8  997 173  4.3 7  3.6  85    0   33 281 -321  2
4218500 2850500  1 12 11   2.9  998 172  3.7 7  3.7  82    5   72 289 -326  2
4218500 2850500  1 12 12   4.3  998 191  3.8 7  3.9  77    1   82 294 -332  2
